@odata.etag,msdyn_aieventid,createdon,msdyn_eventtimestamp,msdyn_eventtype,msdyn_billingtype,msdyn_creditconsumed,msdyn_ismeteredevent,msdyn_conversationid,msdyn_sessionid,_msdyn_botid_value,_msdyn_botid_value@OData.Community.Display.V1.FormattedValue,_msdyn_environmentid_value,_msdyn_environmentid_value@OData.Community.Display.V1.FormattedValue,msdyn_channel,msdyn_outcome,statecode,statuscode,versionnumber,_ingested_at,_source_system,_source_api,_watermark,_batch_id,_data_class
"W/""1197111""",f47649ad-94dc-12f3-9114-5e06d34df750,2026-08-09T12:29:59Z,2026-08-09T12:29:59Z,Classic answer,Billed,21,true,7877eb1b-6dce-6030-f386-6294c3621c18,74192c56-0375-fda8-5d5a-e17d428d92f6,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Escalated,0,1,29480702,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-09,batch-2026-09-04,MOCK
"W/""6826342""",55204608-5d50-bf24-ceb5-fa50ac9c95f9,2026-08-09T10:27:43Z,2026-08-09T10:27:43Z,Generative answer,Billed,54,true,f216be3f-71b1-72c3-a1e5-0ef3b110f255,6862e99a-71ab-54cd-eeb0-50e056be9c9c,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Abandoned,0,1,26462241,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-09,batch-2026-09-04,MOCK
"W/""7001588""",afb7654a-5215-60a9-d6fa-61f46b5c6574,2026-08-09T08:02:55Z,2026-08-09T08:02:55Z,Generative answer,Zero-rated,0,false,3e6b5c2b-efb1-0ed7-588f-6e35510822fc,40858b60-aa01-e668-bfe6-6bb30c73898b,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Escalated,0,1,47332246,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-09,batch-2026-09-04,MOCK
"W/""3648583""",dba47421-730a-c73c-a96a-7846e2e8604b,2026-08-09T11:33:29Z,2026-08-09T11:33:29Z,Generative answer,Billed,86,true,e76e6d65-a748-7eaf-79b4-6d8b027835b7,36f079d8-b7bc-35ed-9b22-80785c884d5d,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Escalated,0,1,93109503,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-09,batch-2026-09-04,MOCK
"W/""3172621""",8b758df7-2680-6fc8-b033-70793f353e4d,2026-08-09T16:19:16Z,2026-08-09T16:19:16Z,Agent action,Billed,51,true,be6ffd89-18d3-9ccd-0338-ca3296f69cc6,6582fc32-0964-452f-1000-8d0c78b345b3,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Escalated,0,1,80477145,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-09,batch-2026-09-04,MOCK
"W/""9760372""",3e2415e0-cf49-431e-967f-a486cf552ad0,2026-08-09T09:34:27Z,2026-08-09T09:34:27Z,Agent action,Billed,147,true,af6b2025-958b-5fd9-3600-dcd88b26eb8f,ba6b2015-edfc-6a45-d7e6-5f12b43f9e37,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Escalated,0,1,35628453,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-09,batch-2026-09-04,MOCK
"W/""2305215""",48ea7845-8f05-dab2-d5a7-086a22364d55,2026-08-09T15:44:44Z,2026-08-09T15:44:44Z,Agent action,Billed,78,true,c2069217-37d7-f019-cf19-3b980e2f5695,0fe5cb38-c112-9a1c-434b-221781dbcf3d,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Abandoned,0,1,81112044,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-09,batch-2026-09-04,MOCK
"W/""2553937""",1d2b1c91-cfa4-c114-32d1-cde09140df77,2026-08-10T17:47:56Z,2026-08-10T17:47:56Z,Classic answer,Billed,21,true,381b4cbd-761b-cd2c-a6df-f6968c07fad0,312e673b-bd65-abbe-3baf-5a24213c5923,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Resolved,0,1,86099638,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-10,batch-2026-09-04,MOCK
"W/""4170968""",45fa87c8-4e00-af93-3f14-45e1d75eee94,2026-08-10T17:26:08Z,2026-08-10T17:26:08Z,Classic answer,Billed,8,true,f7a4a6b4-5d27-1ef5-acd0-2d93069f076f,9107d102-ba6d-233b-bf8a-7b94dbe94e22,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Abandoned,0,1,99710778,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-10,batch-2026-09-04,MOCK
"W/""4934245""",35c5260e-3252-a60f-f787-1f243e391d56,2026-08-10T16:46:39Z,2026-08-10T16:46:39Z,Classic answer,Billed,60,true,7c956f81-8570-a421-adf5-6e12721d0111,3ad17bfa-a886-517f-ab26-aa3f3458cda5,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Abandoned,0,1,80377919,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-10,batch-2026-09-04,MOCK
"W/""9907653""",91888173-56ec-4488-b0d5-8f5e9a2ff264,2026-08-10T16:10:39Z,2026-08-10T16:10:39Z,Classic answer,Zero-rated,0,false,487b4a61-115c-8850-80f7-9d6bbf7115f6,0316365c-8947-d541-8478-d249f4421c2d,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Abandoned,0,1,54866916,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-10,batch-2026-09-04,MOCK
"W/""7767389""",fe5572ba-d87c-a5e5-2223-21c34d0f1027,2026-08-10T14:31:17Z,2026-08-10T14:31:17Z,Classic answer,Zero-rated,0,false,32ebb6a2-766d-262f-2ed4-f03ee0eb1a02,3d5a90cf-6a42-8fe9-0985-cbf90d647ddc,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Escalated,0,1,72170909,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-10,batch-2026-09-04,MOCK
"W/""3357717""",0b7b78b3-a04a-c82d-e9b9-5c6887ca71ca,2026-08-10T15:03:18Z,2026-08-10T15:03:18Z,Generative answer,Billed,76,true,ab05f2ed-ed49-6551-4567-2b09f7f0d99f,9c0393cf-f8b8-0e95-e5d0-60008a76b7f3,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Abandoned,0,1,28911723,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-10,batch-2026-09-04,MOCK
"W/""4598382""",74901657-a89b-dd6a-a2b4-322c321343c5,2026-08-10T12:28:27Z,2026-08-10T12:28:27Z,Generative answer,Billed,90,true,9280c5dc-9a38-9dc3-c5a8-24697d14ddd0,04d91b42-82a3-b897-3d52-89ffe206a638,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Escalated,0,1,15467904,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-10,batch-2026-09-04,MOCK
"W/""1183328""",1bc4784a-9795-524c-4536-012cea987c73,2026-08-10T11:29:27Z,2026-08-10T11:29:27Z,Agent action,Billed,15,true,bcc3e799-191c-9b0a-e571-765596156e3e,77cb2a07-90a7-7c03-9844-d96a7e3e7d12,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Escalated,0,1,71096841,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-10,batch-2026-09-04,MOCK
"W/""2672581""",bb4ff325-0d5c-ec15-8111-6fde053c99ac,2026-08-10T18:28:13Z,2026-08-10T18:28:13Z,Agent action,Billed,177,true,11d2c097-be58-8941-7cec-ae382c5d15df,6c128b4b-f386-c230-3a62-8422fa5d7be9,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Resolved,0,1,52626462,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-10,batch-2026-09-04,MOCK
"W/""5181038""",12fa0d85-2242-c878-20dc-c024260d0cea,2026-08-10T09:36:00Z,2026-08-10T09:36:00Z,Classic answer,Billed,23,true,b295e3aa-d31e-7fc3-386f-20441debc657,9dc15aa2-6d33-6b0f-8216-7b7181c0d80f,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Abandoned,0,1,19128676,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-10,batch-2026-09-04,MOCK
"W/""1243265""",146e8f2a-4efa-6160-cb76-02449da17db3,2026-08-10T08:56:30Z,2026-08-10T08:56:30Z,Classic answer,Billed,32,true,526460d3-94e8-b366-c0ed-46eab0e7ce93,28d33d36-7ef4-f20c-fc7e-2f36fbedaaca,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Resolved,0,1,65167096,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-10,batch-2026-09-04,MOCK
"W/""5293117""",3568f4f2-cb9a-a74b-b2a0-37dd59afea97,2026-08-10T16:42:40Z,2026-08-10T16:42:40Z,Classic answer,Billed,52,true,f7252068-9109-be91-63d6-458bb9dbb178,12f3ffaf-a93a-80bf-fa46-7b4282318e08,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Resolved,0,1,56881296,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-10,batch-2026-09-04,MOCK
"W/""4724474""",4930dd0f-d778-72a2-7f34-9c854b3d2fe9,2026-08-10T12:00:23Z,2026-08-10T12:00:23Z,Classic answer,Billed,60,true,d2d6ad6d-e5b8-c1f8-2ec5-1d2a91ef67f2,f23283ea-cec3-67da-d347-f393a3e988e7,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Resolved,0,1,82440359,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-10,batch-2026-09-04,MOCK
"W/""4897763""",5b8fd526-67f8-9de5-5aa5-756a45314a6d,2026-08-10T19:39:37Z,2026-08-10T19:39:37Z,Generative answer,Billed,70,true,96fac66b-3971-1426-de6f-7384124f6f60,7828dd3c-d682-8b5a-06c1-5db5aa92aa1c,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Resolved,0,1,62101937,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-10,batch-2026-09-04,MOCK
"W/""5178187""",601bf877-9d66-80f0-39a1-e914bb6d4313,2026-08-10T18:53:20Z,2026-08-10T18:53:20Z,Generative answer,Billed,48,true,92e6ada8-ba37-5872-5123-3a1321bfc3b8,70d2ebc1-1404-44be-90a6-991197e2eeb9,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Resolved,0,1,97688828,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-10,batch-2026-09-04,MOCK
"W/""8592868""",dbe12a19-dafb-e7d3-7b53-defd3c17aed2,2026-08-10T10:55:08Z,2026-08-10T10:55:08Z,Agent action,Billed,75,true,23ae9eb9-bb01-9bdb-294b-3bf9b385f522,e6d1c2fd-3317-f584-69e1-ce25e927932c,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Escalated,0,1,24985096,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-10,batch-2026-09-04,MOCK
"W/""2061514""",8c682d20-fbf0-615e-c1bb-0d93315eaac1,2026-08-10T09:24:35Z,2026-08-10T09:24:35Z,Agent action,Billed,102,true,8688e6cd-56d7-081c-3081-f15dd59071f6,81c44ad1-7e00-a894-c956-add71a8d2709,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Resolved,0,1,58173282,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-10,batch-2026-09-04,MOCK
"W/""6268579""",89022ee8-a4b0-12df-f090-207374221acb,2026-08-10T13:00:12Z,2026-08-10T13:00:12Z,Agent action,Billed,138,true,2d8dac3e-4f88-6252-5dce-9f5c362c409f,ef5b3b69-1dd1-6f8c-c031-c7f8124c9123,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Resolved,0,1,97459142,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-10,batch-2026-09-04,MOCK
"W/""5392835""",542e1e8b-0f7a-9eee-05eb-0cff4bf84d76,2026-08-10T14:05:19Z,2026-08-10T14:05:19Z,Classic answer,Billed,55,true,7cd62be9-91a9-86a0-9594-e26c752dd548,38785f10-4d88-e9d3-8c72-20799ac37e3b,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Escalated,0,1,33005173,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-10,batch-2026-09-04,MOCK
"W/""1217946""",6f521045-4e14-7c15-775e-87a7adba10b0,2026-08-10T17:05:07Z,2026-08-10T17:05:07Z,Classic answer,Billed,50,true,0a5918df-efff-ba21-574b-3c2759db3350,d3d5d0b3-c368-437b-5e96-d04967e53a60,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Resolved,0,1,34091844,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-10,batch-2026-09-04,MOCK
"W/""7796850""",29a6eaf7-a6d1-68ce-58d4-0871ca6c67bd,2026-08-10T08:01:27Z,2026-08-10T08:01:27Z,Classic answer,Billed,60,true,4da1e3ea-0cea-5ddb-280e-b97e304ed754,a44be3a3-05ac-5b6b-d560-509622ccbf4f,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Resolved,0,1,29879437,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-10,batch-2026-09-04,MOCK
"W/""9756724""",4bcedda0-fe75-d605-fb33-e170f02a7ca9,2026-08-10T08:16:10Z,2026-08-10T08:16:10Z,Classic answer,Billed,34,true,0c6f80b8-50f2-eaaa-fb4f-22b380462efc,674a1e0d-337f-cb6c-1347-e608fdfdc4fb,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Resolved,0,1,49688588,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-10,batch-2026-09-04,MOCK
"W/""1896162""",51362ff0-8723-8fdd-05a1-3387d895a1cc,2026-08-10T11:09:46Z,2026-08-10T11:09:46Z,Generative answer,Zero-rated,0,false,8cd3b7e4-b076-7aa8-bdd3-d471e5176c62,71557da7-e31f-71ec-d2cf-f14fae019a88,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Resolved,0,1,18710542,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-10,batch-2026-09-04,MOCK
"W/""5993101""",4e708e67-6000-0abb-a94c-d1cb46d8030e,2026-08-10T10:24:38Z,2026-08-10T10:24:38Z,Generative answer,Billed,38,true,203c7799-0505-82e9-1959-5732383eea26,e1e9c802-bd1e-b048-1db6-e10f96a85047,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Resolved,0,1,85709573,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-10,batch-2026-09-04,MOCK
"W/""4591194""",1d33803e-7e31-79ae-5be2-e81ba15dcc5e,2026-08-10T13:58:33Z,2026-08-10T13:58:33Z,Generative answer,Billed,92,true,f6cc2116-ea88-c0de-b3b3-990ca4d86df6,8560ad5e-e3cb-aaf7-785e-1e42e32cd240,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Resolved,0,1,11725658,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-10,batch-2026-09-04,MOCK
"W/""9302080""",8e6a6f58-4031-4741-3122-a44a9db4a4cc,2026-08-10T10:29:37Z,2026-08-10T10:29:37Z,Generative answer,Billed,86,true,4093733e-91fd-c371-2c9e-6bc3368c01f6,43e13899-7e0c-eb8c-0438-e2aa85074b6d,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Escalated,0,1,77483384,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-10,batch-2026-09-04,MOCK
"W/""9016831""",d8af3b44-7391-6a61-4719-522e5920a4cc,2026-08-10T08:06:29Z,2026-08-10T08:06:29Z,Agent action,Zero-rated,0,false,a507260a-386e-4f1e-084a-11d859085502,e2751c24-6b0e-f4de-fefa-977b137f9397,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Abandoned,0,1,79139229,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-10,batch-2026-09-04,MOCK
"W/""6218416""",fd743b5e-ab60-9ca0-0396-8ce5b9f90786,2026-08-10T11:27:27Z,2026-08-10T11:27:27Z,Agent action,Zero-rated,0,false,8f6201bd-6ad4-3993-bce7-ff859bea38f9,06a42e91-2cf3-8dbd-1da1-4ab001b5f2aa,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Resolved,0,1,85996726,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-10,batch-2026-09-04,MOCK
"W/""8727795""",4ea0cbc3-abc6-8d57-0ebc-632ebab228cc,2026-08-11T18:07:44Z,2026-08-11T18:07:44Z,Classic answer,Billed,38,true,f63c8a1a-56b4-8d30-67ea-2ce7716c00fd,dfc42a69-4bfa-c07a-550e-a3bf9f5a892c,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Resolved,0,1,84979617,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-11,batch-2026-09-04,MOCK
"W/""4307983""",11475733-299c-b502-7d95-deaacd791619,2026-08-11T13:56:00Z,2026-08-11T13:56:00Z,Classic answer,Billed,37,true,34784d32-92c5-d7d3-cc76-893beab15eda,1784e70c-dce8-fe99-4e9a-b10b06edf410,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Resolved,0,1,79791495,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-11,batch-2026-09-04,MOCK
"W/""5781524""",cfe3c448-0e45-2db6-2821-c3fd6b7d43fc,2026-08-11T14:01:45Z,2026-08-11T14:01:45Z,Generative answer,Billed,84,true,3b608229-7fd4-3d1c-8ce6-25ebc811500c,387617df-4e0c-637f-8cec-ac05da2c17bf,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Resolved,0,1,23383193,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-11,batch-2026-09-04,MOCK
"W/""4340443""",b663436b-e19c-237a-9adf-2936fb6c9c87,2026-08-11T11:50:18Z,2026-08-11T11:50:18Z,Generative answer,Billed,60,true,80f977f7-d995-f013-6bb1-6a407c76d970,20dd38fe-59bb-b2d4-a0e0-926f2483844e,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Abandoned,0,1,22817242,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-11,batch-2026-09-04,MOCK
"W/""4517951""",a507d7c3-ca14-d23c-2bc6-29c6b4361f56,2026-08-11T15:19:58Z,2026-08-11T15:19:58Z,Generative answer,Billed,46,true,f5415562-5b36-53be-9973-786e9b51c92a,5a93b70b-729c-3d81-cebe-3ba3534ce352,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Resolved,0,1,81031824,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-11,batch-2026-09-04,MOCK
"W/""5235733""",9326c04e-cad9-4050-3057-70d012690da0,2026-08-11T14:58:22Z,2026-08-11T14:58:22Z,Generative answer,Billed,12,true,e5ce1963-ff36-e60f-07bb-26aad08fa2c6,462e440f-d64d-1391-a3d6-547478b0f373,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Resolved,0,1,27113524,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-11,batch-2026-09-04,MOCK
"W/""3293832""",c5b8499e-1f99-ca8f-2f81-0a22ef915829,2026-08-11T08:11:57Z,2026-08-11T08:11:57Z,Agent action,Billed,147,true,bea14170-ada2-f698-3c25-5b2824fdd07d,021c603e-a819-4fe5-e484-e2c673ec0847,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Resolved,0,1,30951882,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-11,batch-2026-09-04,MOCK
"W/""9414216""",b9a8ab4d-9b8f-2cb9-88a1-e937f947021f,2026-08-11T19:08:33Z,2026-08-11T19:08:33Z,Agent action,Billed,138,true,ad9864c9-0f27-c7e3-cba0-28897952250c,bcb93301-acd2-5e1e-fed5-a7652e54a44e,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Resolved,0,1,17770170,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-11,batch-2026-09-04,MOCK
"W/""2923322""",863508e8-d630-915c-c137-46f507cea38d,2026-08-11T08:27:54Z,2026-08-11T08:27:54Z,Agent action,Billed,39,true,0630748a-e0fe-daec-1bf7-6bd74988b8b5,c2d29d95-62c6-0990-cdae-2efecf3b4737,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Abandoned,0,1,76528415,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-11,batch-2026-09-04,MOCK
"W/""3340376""",3112d689-6492-7d84-8ca1-3d5a3e0291a5,2026-08-11T15:21:12Z,2026-08-11T15:21:12Z,Agent action,Billed,138,true,7874a81f-7bfe-7c24-a3cd-41f9aa22835b,bb2dec92-6732-181c-ec96-30e2349e7ebb,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Resolved,0,1,25612454,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-11,batch-2026-09-04,MOCK
"W/""8907240""",83cafa0b-2b55-b55a-dbc0-2d4a291352c5,2026-08-11T19:55:54Z,2026-08-11T19:55:54Z,Agent action,Billed,78,true,04f17577-f0e7-0d46-aa31-6826b83f0768,b445b8be-4454-4a12-b923-8feed03a1858,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Resolved,0,1,63150177,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-11,batch-2026-09-04,MOCK
