BilledCost,BillingAccountId,BillingAccountName,BillingAccountType,BillingCurrency,BillingPeriodEnd,BillingPeriodStart,ChargeCategory,ChargeClass,ChargeDescription,ChargeFrequency,ChargePeriodEnd,ChargePeriodStart,CommitmentDiscountCategory,CommitmentDiscountId,CommitmentDiscountName,CommitmentDiscountStatus,CommitmentDiscountType,ConsumedQuantity,ConsumedUnit,ContractedCost,ContractedUnitPrice,EffectiveCost,InvoiceIssuerName,ListCost,ListUnitPrice,PricingCategory,PricingQuantity,PricingUnit,ProviderName,PublisherName,RegionId,RegionName,ResourceId,ResourceName,ResourceType,ServiceCategory,ServiceName,SkuId,SkuPriceId,SubAccountId,SubAccountName,SubAccountType,Tags,x_AccountId,x_AccountName,x_AccountOwnerId,x_BilledCostInUsd,x_BilledUnitPrice,x_BillingAccountId,x_BillingAccountName,x_BillingExchangeRate,x_BillingExchangeRateDate,x_BillingProfileId,x_BillingProfileName,x_ContractedCostInUsd,x_CostAllocationRuleName,x_CostCenter,x_CustomerId,x_CustomerName,x_EffectiveCostInUsd,x_EffectiveUnitPrice,x_InvoiceId,x_InvoiceIssuerId,x_InvoiceSectionId,x_InvoiceSectionName,x_ListCostInUsd,x_PartnerCreditApplied,x_PartnerCreditRate,x_PricingBlockSize,x_PricingCurrency,x_PricingSubcategory,x_PricingUnitDescription,x_PublisherCategory,x_PublisherId,x_ResellerId,x_ResellerName,x_ResourceGroupName,x_ResourceType,x_ServicePeriodEnd,x_ServicePeriodStart,x_SkuDescription,x_SkuDetails,x_SkuIsCreditEligible,x_SkuMeterCategory,x_SkuMeterId,x_SkuMeterName,x_SkuMeterSubcategory,x_SkuOfferId,x_SkuOrderId,x_SkuOrderName,x_SkuPartNumber,x_SkuRegion,x_SkuServiceFamily,x_SkuTerm,x_SkuTier,_ingested_at,_source_system,_source_api,_watermark,_batch_id,_data_class
0.004335,EA-7654321,Contoso Enterprise Agreement,EA,USD,2026-09-01T00:00:00Z,2026-08-01T00:00:00Z,Usage,,gpt-4.1 Cached Input Tokens,Usage-Based,2026-08-10T00:00:00Z,2026-08-09T00:00:00Z,,,,,,10201,Tokens,0.004335,0.000425,0.004335,Microsoft,0.0051,0.0005,Standard,10.201,1K Tokens,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/68837237-5a48-41a9-bed4-947f5c277684/resourceGroups/rg-aoai-prod/providers/Microsoft.CognitiveServices/accounts/aoai-datascience-dev,aoai-datascience-dev,AI and Machine Learning,AI and Machine Learning,Azure OpenAI Service,gpt-4.1-cached,5b0c47ae-91ad-5f39-a2bd-77d5c6a41f83,68837237-5a48-41a9-bed4-947f5c277684,Contoso AI Platform,Subscription,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",EA-ACCOUNT-1001,AI Platform Account,finops-owner@contoso.example,0.004335,0.000425,EA-7654321,Contoso Enterprise Agreement,1,2026-08-01,EA-7654321,Contoso Enterprise Agreement,0.004335,,CC-3000,,,0.004335,0.000425,,,EA-DEPT-042,AI and Data,0.0051,,,1000,USD,On Demand,1K Tokens,Cloud Provider,Microsoft,,,rg-aoai-prod,microsoft.cognitiveservices/accounts,2026-08-10T00:00:00Z,2026-08-09T00:00:00Z,gpt-4.1 Cached Input Tokens,"{""model"":""gpt-4.1"",""tokenType"":""Cached""}",True,Azure OpenAI,5b0c47ae-91ad-5f39-a2bd-77d5c6a41f83,gpt-4.1 Cached Input Tokens,gpt-4.1,MS-AZR-0017P,,,AOAI-GPT-4.1-CACHED,East US 2,AI + Machine Learning,,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.exports.focus-1.0r2,2026-08-09,batch-2026-09-04,MOCK
0.279861,EA-7654321,Contoso Enterprise Agreement,EA,USD,2026-09-01T00:00:00Z,2026-08-01T00:00:00Z,Usage,,gpt-4.1 Input Tokens,Usage-Based,2026-08-10T00:00:00Z,2026-08-09T00:00:00Z,,,,,,164624,Tokens,0.279861,0.0017,0.279861,Microsoft,0.329248,0.002,Standard,164.624,1K Tokens,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/68837237-5a48-41a9-bed4-947f5c277684/resourceGroups/rg-aoai-prod/providers/Microsoft.CognitiveServices/accounts/aoai-datascience-dev,aoai-datascience-dev,AI and Machine Learning,AI and Machine Learning,Azure OpenAI Service,gpt-4.1-input,22c19c9a-bdbb-5481-969f-a54f3f93391a,68837237-5a48-41a9-bed4-947f5c277684,Contoso AI Platform,Subscription,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",EA-ACCOUNT-1001,AI Platform Account,finops-owner@contoso.example,0.279861,0.0017,EA-7654321,Contoso Enterprise Agreement,1,2026-08-01,EA-7654321,Contoso Enterprise Agreement,0.279861,,CC-3000,,,0.279861,0.0017,,,EA-DEPT-042,AI and Data,0.329248,,,1000,USD,On Demand,1K Tokens,Cloud Provider,Microsoft,,,rg-aoai-prod,microsoft.cognitiveservices/accounts,2026-08-10T00:00:00Z,2026-08-09T00:00:00Z,gpt-4.1 Input Tokens,"{""model"":""gpt-4.1"",""tokenType"":""Input""}",True,Azure OpenAI,22c19c9a-bdbb-5481-969f-a54f3f93391a,gpt-4.1 Input Tokens,gpt-4.1,MS-AZR-0017P,,,AOAI-GPT-4.1-INPUT,East US 2,AI + Machine Learning,,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.exports.focus-1.0r2,2026-08-09,batch-2026-09-04,MOCK
0.155944,EA-7654321,Contoso Enterprise Agreement,EA,USD,2026-09-01T00:00:00Z,2026-08-01T00:00:00Z,Usage,,gpt-4.1 Output Tokens,Usage-Based,2026-08-10T00:00:00Z,2026-08-09T00:00:00Z,,,,,,22933,Tokens,0.155944,0.0068,0.155944,Microsoft,0.183464,0.008,Standard,22.933,1K Tokens,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/68837237-5a48-41a9-bed4-947f5c277684/resourceGroups/rg-aoai-prod/providers/Microsoft.CognitiveServices/accounts/aoai-datascience-dev,aoai-datascience-dev,AI and Machine Learning,AI and Machine Learning,Azure OpenAI Service,gpt-4.1-output,73fcd9cf-82df-5fb5-89d4-1448394f0f1e,68837237-5a48-41a9-bed4-947f5c277684,Contoso AI Platform,Subscription,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",EA-ACCOUNT-1001,AI Platform Account,finops-owner@contoso.example,0.155944,0.0068,EA-7654321,Contoso Enterprise Agreement,1,2026-08-01,EA-7654321,Contoso Enterprise Agreement,0.155944,,CC-3000,,,0.155944,0.0068,,,EA-DEPT-042,AI and Data,0.183464,,,1000,USD,On Demand,1K Tokens,Cloud Provider,Microsoft,,,rg-aoai-prod,microsoft.cognitiveservices/accounts,2026-08-10T00:00:00Z,2026-08-09T00:00:00Z,gpt-4.1 Output Tokens,"{""model"":""gpt-4.1"",""tokenType"":""Output""}",True,Azure OpenAI,73fcd9cf-82df-5fb5-89d4-1448394f0f1e,gpt-4.1 Output Tokens,gpt-4.1,MS-AZR-0017P,,,AOAI-GPT-4.1-OUTPUT,East US 2,AI + Machine Learning,,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.exports.focus-1.0r2,2026-08-09,batch-2026-09-04,MOCK
0.001365,EA-7654321,Contoso Enterprise Agreement,EA,USD,2026-09-01T00:00:00Z,2026-08-01T00:00:00Z,Usage,,gpt-4.1-mini Cached Input Tokens,Usage-Based,2026-08-10T00:00:00Z,2026-08-09T00:00:00Z,,,,,,16061,Tokens,0.001365,8.5e-05,0.001365,Microsoft,0.001606,0.0001,Standard,16.061,1K Tokens,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/68837237-5a48-41a9-bed4-947f5c277684/resourceGroups/rg-aoai-prod/providers/Microsoft.CognitiveServices/accounts/aoai-datascience-dev,aoai-datascience-dev,AI and Machine Learning,AI and Machine Learning,Azure OpenAI Service,gpt-4.1-mini-cached,a3f1d0b2-6d52-5c74-8f0a-19a2f1cbb6d4,68837237-5a48-41a9-bed4-947f5c277684,Contoso AI Platform,Subscription,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",EA-ACCOUNT-1001,AI Platform Account,finops-owner@contoso.example,0.001365,8.5e-05,EA-7654321,Contoso Enterprise Agreement,1,2026-08-01,EA-7654321,Contoso Enterprise Agreement,0.001365,,CC-3000,,,0.001365,8.5e-05,,,EA-DEPT-042,AI and Data,0.001606,,,1000,USD,On Demand,1K Tokens,Cloud Provider,Microsoft,,,rg-aoai-prod,microsoft.cognitiveservices/accounts,2026-08-10T00:00:00Z,2026-08-09T00:00:00Z,gpt-4.1-mini Cached Input Tokens,"{""model"":""gpt-4.1-mini"",""tokenType"":""Cached""}",True,Azure OpenAI,a3f1d0b2-6d52-5c74-8f0a-19a2f1cbb6d4,gpt-4.1-mini Cached Input Tokens,gpt-4.1-mini,MS-AZR-0017P,,,AOAI-GPT-4.1-MINI-CACHED,East US 2,AI + Machine Learning,,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.exports.focus-1.0r2,2026-08-09,batch-2026-09-04,MOCK
0.048738,EA-7654321,Contoso Enterprise Agreement,EA,USD,2026-09-01T00:00:00Z,2026-08-01T00:00:00Z,Usage,,gpt-4.1-mini Input Tokens,Usage-Based,2026-08-10T00:00:00Z,2026-08-09T00:00:00Z,,,,,,143348,Tokens,0.048738,0.00034,0.048738,Microsoft,0.057339,0.0004,Standard,143.348,1K Tokens,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/68837237-5a48-41a9-bed4-947f5c277684/resourceGroups/rg-aoai-prod/providers/Microsoft.CognitiveServices/accounts/aoai-datascience-dev,aoai-datascience-dev,AI and Machine Learning,AI and Machine Learning,Azure OpenAI Service,gpt-4.1-mini-input,9d25a9f8-1c8e-5e82-949f-a69580f18e8d,68837237-5a48-41a9-bed4-947f5c277684,Contoso AI Platform,Subscription,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",EA-ACCOUNT-1001,AI Platform Account,finops-owner@contoso.example,0.048738,0.00034,EA-7654321,Contoso Enterprise Agreement,1,2026-08-01,EA-7654321,Contoso Enterprise Agreement,0.048738,,CC-3000,,,0.048738,0.00034,,,EA-DEPT-042,AI and Data,0.057339,,,1000,USD,On Demand,1K Tokens,Cloud Provider,Microsoft,,,rg-aoai-prod,microsoft.cognitiveservices/accounts,2026-08-10T00:00:00Z,2026-08-09T00:00:00Z,gpt-4.1-mini Input Tokens,"{""model"":""gpt-4.1-mini"",""tokenType"":""Input""}",True,Azure OpenAI,9d25a9f8-1c8e-5e82-949f-a69580f18e8d,gpt-4.1-mini Input Tokens,gpt-4.1-mini,MS-AZR-0017P,,,AOAI-GPT-4.1-MINI-INPUT,East US 2,AI + Machine Learning,,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.exports.focus-1.0r2,2026-08-09,batch-2026-09-04,MOCK
0.037688,EA-7654321,Contoso Enterprise Agreement,EA,USD,2026-09-01T00:00:00Z,2026-08-01T00:00:00Z,Usage,,gpt-4.1-mini Output Tokens,Usage-Based,2026-08-10T00:00:00Z,2026-08-09T00:00:00Z,,,,,,27712,Tokens,0.037688,0.00136,0.037688,Microsoft,0.044339,0.0016,Standard,27.712,1K Tokens,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/68837237-5a48-41a9-bed4-947f5c277684/resourceGroups/rg-aoai-prod/providers/Microsoft.CognitiveServices/accounts/aoai-datascience-dev,aoai-datascience-dev,AI and Machine Learning,AI and Machine Learning,Azure OpenAI Service,gpt-4.1-mini-output,ce8b7b6e-f4d1-5b56-beca-4ea97224f27b,68837237-5a48-41a9-bed4-947f5c277684,Contoso AI Platform,Subscription,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",EA-ACCOUNT-1001,AI Platform Account,finops-owner@contoso.example,0.037688,0.00136,EA-7654321,Contoso Enterprise Agreement,1,2026-08-01,EA-7654321,Contoso Enterprise Agreement,0.037688,,CC-3000,,,0.037688,0.00136,,,EA-DEPT-042,AI and Data,0.044339,,,1000,USD,On Demand,1K Tokens,Cloud Provider,Microsoft,,,rg-aoai-prod,microsoft.cognitiveservices/accounts,2026-08-10T00:00:00Z,2026-08-09T00:00:00Z,gpt-4.1-mini Output Tokens,"{""model"":""gpt-4.1-mini"",""tokenType"":""Output""}",True,Azure OpenAI,ce8b7b6e-f4d1-5b56-beca-4ea97224f27b,gpt-4.1-mini Output Tokens,gpt-4.1-mini,MS-AZR-0017P,,,AOAI-GPT-4.1-MINI-OUTPUT,East US 2,AI + Machine Learning,,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.exports.focus-1.0r2,2026-08-09,batch-2026-09-04,MOCK
0.001739,EA-7654321,Contoso Enterprise Agreement,EA,USD,2026-09-01T00:00:00Z,2026-08-01T00:00:00Z,Usage,,gpt-4.1-mini Cached Input Tokens,Usage-Based,2026-08-10T00:00:00Z,2026-08-09T00:00:00Z,,,,,,20454,Tokens,0.001739,8.5e-05,0.001739,Microsoft,0.002045,0.0001,Standard,20.454,1K Tokens,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/68837237-5a48-41a9-bed4-947f5c277684/resourceGroups/rg-aoai-prod/providers/Microsoft.CognitiveServices/accounts/aoai-mobile-test,aoai-mobile-test,AI and Machine Learning,AI and Machine Learning,Azure OpenAI Service,gpt-4.1-mini-cached,a3f1d0b2-6d52-5c74-8f0a-19a2f1cbb6d4,68837237-5a48-41a9-bed4-947f5c277684,Contoso AI Platform,Subscription,"{""app"":""APP-MOBILE"",""bu"":""BU-RETAIL"",""env"":""ENV-TEST""}",EA-ACCOUNT-1001,AI Platform Account,finops-owner@contoso.example,0.001739,8.5e-05,EA-7654321,Contoso Enterprise Agreement,1,2026-08-01,EA-7654321,Contoso Enterprise Agreement,0.001739,,CC-4000,,,0.001739,8.5e-05,,,EA-DEPT-042,AI and Data,0.002045,,,1000,USD,On Demand,1K Tokens,Cloud Provider,Microsoft,,,rg-aoai-prod,microsoft.cognitiveservices/accounts,2026-08-10T00:00:00Z,2026-08-09T00:00:00Z,gpt-4.1-mini Cached Input Tokens,"{""model"":""gpt-4.1-mini"",""tokenType"":""Cached""}",True,Azure OpenAI,a3f1d0b2-6d52-5c74-8f0a-19a2f1cbb6d4,gpt-4.1-mini Cached Input Tokens,gpt-4.1-mini,MS-AZR-0017P,,,AOAI-GPT-4.1-MINI-CACHED,East US 2,AI + Machine Learning,,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.exports.focus-1.0r2,2026-08-09,batch-2026-09-04,MOCK
0.105671,EA-7654321,Contoso Enterprise Agreement,EA,USD,2026-09-01T00:00:00Z,2026-08-01T00:00:00Z,Usage,,gpt-4.1-mini Input Tokens,Usage-Based,2026-08-10T00:00:00Z,2026-08-09T00:00:00Z,,,,,,310796,Tokens,0.105671,0.00034,0.105671,Microsoft,0.124318,0.0004,Standard,310.796,1K Tokens,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/68837237-5a48-41a9-bed4-947f5c277684/resourceGroups/rg-aoai-prod/providers/Microsoft.CognitiveServices/accounts/aoai-mobile-test,aoai-mobile-test,AI and Machine Learning,AI and Machine Learning,Azure OpenAI Service,gpt-4.1-mini-input,9d25a9f8-1c8e-5e82-949f-a69580f18e8d,68837237-5a48-41a9-bed4-947f5c277684,Contoso AI Platform,Subscription,"{""app"":""APP-MOBILE"",""bu"":""BU-RETAIL"",""env"":""ENV-TEST""}",EA-ACCOUNT-1001,AI Platform Account,finops-owner@contoso.example,0.105671,0.00034,EA-7654321,Contoso Enterprise Agreement,1,2026-08-01,EA-7654321,Contoso Enterprise Agreement,0.105671,,CC-4000,,,0.105671,0.00034,,,EA-DEPT-042,AI and Data,0.124318,,,1000,USD,On Demand,1K Tokens,Cloud Provider,Microsoft,,,rg-aoai-prod,microsoft.cognitiveservices/accounts,2026-08-10T00:00:00Z,2026-08-09T00:00:00Z,gpt-4.1-mini Input Tokens,"{""model"":""gpt-4.1-mini"",""tokenType"":""Input""}",True,Azure OpenAI,9d25a9f8-1c8e-5e82-949f-a69580f18e8d,gpt-4.1-mini Input Tokens,gpt-4.1-mini,MS-AZR-0017P,,,AOAI-GPT-4.1-MINI-INPUT,East US 2,AI + Machine Learning,,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.exports.focus-1.0r2,2026-08-09,batch-2026-09-04,MOCK
0.038723,EA-7654321,Contoso Enterprise Agreement,EA,USD,2026-09-01T00:00:00Z,2026-08-01T00:00:00Z,Usage,,gpt-4.1-mini Output Tokens,Usage-Based,2026-08-10T00:00:00Z,2026-08-09T00:00:00Z,,,,,,28473,Tokens,0.038723,0.00136,0.038723,Microsoft,0.045557,0.0016,Standard,28.473,1K Tokens,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/68837237-5a48-41a9-bed4-947f5c277684/resourceGroups/rg-aoai-prod/providers/Microsoft.CognitiveServices/accounts/aoai-mobile-test,aoai-mobile-test,AI and Machine Learning,AI and Machine Learning,Azure OpenAI Service,gpt-4.1-mini-output,ce8b7b6e-f4d1-5b56-beca-4ea97224f27b,68837237-5a48-41a9-bed4-947f5c277684,Contoso AI Platform,Subscription,"{""app"":""APP-MOBILE"",""bu"":""BU-RETAIL"",""env"":""ENV-TEST""}",EA-ACCOUNT-1001,AI Platform Account,finops-owner@contoso.example,0.038723,0.00136,EA-7654321,Contoso Enterprise Agreement,1,2026-08-01,EA-7654321,Contoso Enterprise Agreement,0.038723,,CC-4000,,,0.038723,0.00136,,,EA-DEPT-042,AI and Data,0.045557,,,1000,USD,On Demand,1K Tokens,Cloud Provider,Microsoft,,,rg-aoai-prod,microsoft.cognitiveservices/accounts,2026-08-10T00:00:00Z,2026-08-09T00:00:00Z,gpt-4.1-mini Output Tokens,"{""model"":""gpt-4.1-mini"",""tokenType"":""Output""}",True,Azure OpenAI,ce8b7b6e-f4d1-5b56-beca-4ea97224f27b,gpt-4.1-mini Output Tokens,gpt-4.1-mini,MS-AZR-0017P,,,AOAI-GPT-4.1-MINI-OUTPUT,East US 2,AI + Machine Learning,,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.exports.focus-1.0r2,2026-08-09,batch-2026-09-04,MOCK
0.001608,EA-7654321,Contoso Enterprise Agreement,EA,USD,2026-09-01T00:00:00Z,2026-08-01T00:00:00Z,Usage,,gpt-4.1-mini Cached Input Tokens,Usage-Based,2026-08-10T00:00:00Z,2026-08-09T00:00:00Z,,,,,,18921,Tokens,0.001608,8.5e-05,0.001608,Microsoft,0.001892,0.0001,Standard,18.921,1K Tokens,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/68837237-5a48-41a9-bed4-947f5c277684/resourceGroups/rg-aoai-prod/providers/Microsoft.CognitiveServices/accounts/aoai-search-prod,aoai-search-prod,AI and Machine Learning,AI and Machine Learning,Azure OpenAI Service,gpt-4.1-mini-cached,a3f1d0b2-6d52-5c74-8f0a-19a2f1cbb6d4,68837237-5a48-41a9-bed4-947f5c277684,Contoso AI Platform,Subscription,"{""app"":""APP-SEARCH"",""bu"":""BU-DISCOVERY"",""env"":""ENV-PROD""}",EA-ACCOUNT-1001,AI Platform Account,finops-owner@contoso.example,0.001608,8.5e-05,EA-7654321,Contoso Enterprise Agreement,1,2026-08-01,EA-7654321,Contoso Enterprise Agreement,0.001608,,CC-2000,,,0.001608,8.5e-05,,,EA-DEPT-042,AI and Data,0.001892,,,1000,USD,On Demand,1K Tokens,Cloud Provider,Microsoft,,,rg-aoai-prod,microsoft.cognitiveservices/accounts,2026-08-10T00:00:00Z,2026-08-09T00:00:00Z,gpt-4.1-mini Cached Input Tokens,"{""model"":""gpt-4.1-mini"",""tokenType"":""Cached""}",True,Azure OpenAI,a3f1d0b2-6d52-5c74-8f0a-19a2f1cbb6d4,gpt-4.1-mini Cached Input Tokens,gpt-4.1-mini,MS-AZR-0017P,,,AOAI-GPT-4.1-MINI-CACHED,East US 2,AI + Machine Learning,,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.exports.focus-1.0r2,2026-08-09,batch-2026-09-04,MOCK
0.158046,EA-7654321,Contoso Enterprise Agreement,EA,USD,2026-09-01T00:00:00Z,2026-08-01T00:00:00Z,Usage,,gpt-4.1-mini Input Tokens,Usage-Based,2026-08-10T00:00:00Z,2026-08-09T00:00:00Z,,,,,,464842,Tokens,0.158046,0.00034,0.158046,Microsoft,0.185937,0.0004,Standard,464.842,1K Tokens,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/68837237-5a48-41a9-bed4-947f5c277684/resourceGroups/rg-aoai-prod/providers/Microsoft.CognitiveServices/accounts/aoai-search-prod,aoai-search-prod,AI and Machine Learning,AI and Machine Learning,Azure OpenAI Service,gpt-4.1-mini-input,9d25a9f8-1c8e-5e82-949f-a69580f18e8d,68837237-5a48-41a9-bed4-947f5c277684,Contoso AI Platform,Subscription,"{""app"":""APP-SEARCH"",""bu"":""BU-DISCOVERY"",""env"":""ENV-PROD""}",EA-ACCOUNT-1001,AI Platform Account,finops-owner@contoso.example,0.158046,0.00034,EA-7654321,Contoso Enterprise Agreement,1,2026-08-01,EA-7654321,Contoso Enterprise Agreement,0.158046,,CC-2000,,,0.158046,0.00034,,,EA-DEPT-042,AI and Data,0.185937,,,1000,USD,On Demand,1K Tokens,Cloud Provider,Microsoft,,,rg-aoai-prod,microsoft.cognitiveservices/accounts,2026-08-10T00:00:00Z,2026-08-09T00:00:00Z,gpt-4.1-mini Input Tokens,"{""model"":""gpt-4.1-mini"",""tokenType"":""Input""}",True,Azure OpenAI,9d25a9f8-1c8e-5e82-949f-a69580f18e8d,gpt-4.1-mini Input Tokens,gpt-4.1-mini,MS-AZR-0017P,,,AOAI-GPT-4.1-MINI-INPUT,East US 2,AI + Machine Learning,,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.exports.focus-1.0r2,2026-08-09,batch-2026-09-04,MOCK
0.065348,EA-7654321,Contoso Enterprise Agreement,EA,USD,2026-09-01T00:00:00Z,2026-08-01T00:00:00Z,Usage,,gpt-4.1-mini Output Tokens,Usage-Based,2026-08-10T00:00:00Z,2026-08-09T00:00:00Z,,,,,,48050,Tokens,0.065348,0.00136,0.065348,Microsoft,0.07688,0.0016,Standard,48.05,1K Tokens,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/68837237-5a48-41a9-bed4-947f5c277684/resourceGroups/rg-aoai-prod/providers/Microsoft.CognitiveServices/accounts/aoai-search-prod,aoai-search-prod,AI and Machine Learning,AI and Machine Learning,Azure OpenAI Service,gpt-4.1-mini-output,ce8b7b6e-f4d1-5b56-beca-4ea97224f27b,68837237-5a48-41a9-bed4-947f5c277684,Contoso AI Platform,Subscription,"{""app"":""APP-SEARCH"",""bu"":""BU-DISCOVERY"",""env"":""ENV-PROD""}",EA-ACCOUNT-1001,AI Platform Account,finops-owner@contoso.example,0.065348,0.00136,EA-7654321,Contoso Enterprise Agreement,1,2026-08-01,EA-7654321,Contoso Enterprise Agreement,0.065348,,CC-2000,,,0.065348,0.00136,,,EA-DEPT-042,AI and Data,0.07688,,,1000,USD,On Demand,1K Tokens,Cloud Provider,Microsoft,,,rg-aoai-prod,microsoft.cognitiveservices/accounts,2026-08-10T00:00:00Z,2026-08-09T00:00:00Z,gpt-4.1-mini Output Tokens,"{""model"":""gpt-4.1-mini"",""tokenType"":""Output""}",True,Azure OpenAI,ce8b7b6e-f4d1-5b56-beca-4ea97224f27b,gpt-4.1-mini Output Tokens,gpt-4.1-mini,MS-AZR-0017P,,,AOAI-GPT-4.1-MINI-OUTPUT,East US 2,AI + Machine Learning,,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.exports.focus-1.0r2,2026-08-09,batch-2026-09-04,MOCK
0.151385,EA-7654321,Contoso Enterprise Agreement,EA,USD,2026-09-01T00:00:00Z,2026-08-01T00:00:00Z,Usage,,gpt-4.1 Input Tokens,Usage-Based,2026-08-11T00:00:00Z,2026-08-10T00:00:00Z,,,,,,89050,Tokens,0.151385,0.0017,0.151385,Microsoft,0.1781,0.002,Standard,89.05,1K Tokens,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/68837237-5a48-41a9-bed4-947f5c277684/resourceGroups/rg-aoai-prod/providers/Microsoft.CognitiveServices/accounts/aoai-checkout-prod,aoai-checkout-prod,AI and Machine Learning,AI and Machine Learning,Azure OpenAI Service,gpt-4.1-input,22c19c9a-bdbb-5481-969f-a54f3f93391a,68837237-5a48-41a9-bed4-947f5c277684,Contoso AI Platform,Subscription,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",EA-ACCOUNT-1001,AI Platform Account,finops-owner@contoso.example,0.151385,0.0017,EA-7654321,Contoso Enterprise Agreement,1,2026-08-01,EA-7654321,Contoso Enterprise Agreement,0.151385,,CC-1000,,,0.151385,0.0017,,,EA-DEPT-042,AI and Data,0.1781,,,1000,USD,On Demand,1K Tokens,Cloud Provider,Microsoft,,,rg-aoai-prod,microsoft.cognitiveservices/accounts,2026-08-11T00:00:00Z,2026-08-10T00:00:00Z,gpt-4.1 Input Tokens,"{""model"":""gpt-4.1"",""tokenType"":""Input""}",True,Azure OpenAI,22c19c9a-bdbb-5481-969f-a54f3f93391a,gpt-4.1 Input Tokens,gpt-4.1,MS-AZR-0017P,,,AOAI-GPT-4.1-INPUT,East US 2,AI + Machine Learning,,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.exports.focus-1.0r2,2026-08-10,batch-2026-09-04,MOCK
0.056617,EA-7654321,Contoso Enterprise Agreement,EA,USD,2026-09-01T00:00:00Z,2026-08-01T00:00:00Z,Usage,,gpt-4.1 Output Tokens,Usage-Based,2026-08-11T00:00:00Z,2026-08-10T00:00:00Z,,,,,,8326,Tokens,0.056617,0.0068,0.056617,Microsoft,0.066608,0.008,Standard,8.326,1K Tokens,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/68837237-5a48-41a9-bed4-947f5c277684/resourceGroups/rg-aoai-prod/providers/Microsoft.CognitiveServices/accounts/aoai-checkout-prod,aoai-checkout-prod,AI and Machine Learning,AI and Machine Learning,Azure OpenAI Service,gpt-4.1-output,73fcd9cf-82df-5fb5-89d4-1448394f0f1e,68837237-5a48-41a9-bed4-947f5c277684,Contoso AI Platform,Subscription,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",EA-ACCOUNT-1001,AI Platform Account,finops-owner@contoso.example,0.056617,0.0068,EA-7654321,Contoso Enterprise Agreement,1,2026-08-01,EA-7654321,Contoso Enterprise Agreement,0.056617,,CC-1000,,,0.056617,0.0068,,,EA-DEPT-042,AI and Data,0.066608,,,1000,USD,On Demand,1K Tokens,Cloud Provider,Microsoft,,,rg-aoai-prod,microsoft.cognitiveservices/accounts,2026-08-11T00:00:00Z,2026-08-10T00:00:00Z,gpt-4.1 Output Tokens,"{""model"":""gpt-4.1"",""tokenType"":""Output""}",True,Azure OpenAI,73fcd9cf-82df-5fb5-89d4-1448394f0f1e,gpt-4.1 Output Tokens,gpt-4.1,MS-AZR-0017P,,,AOAI-GPT-4.1-OUTPUT,East US 2,AI + Machine Learning,,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.exports.focus-1.0r2,2026-08-10,batch-2026-09-04,MOCK
